event_id,user_id,event_name,device_type,plan_type,experiment_variant,event_properties,event_timestamp
ec698534-2940-4829-970b-263b087f8545,f7975495-ec07-4751-92cd-0856b5e233d5,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""US""}",
d9d170cd-bf49-4b75-a3cd-15e137c04c69,f7975495-ec07-4751-92cd-0856b5e233d5,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-02
44833158-01dd-4e6b-946e-0509c53041c8,f7975495-ec07-4751-92cd-0856b5e233d5,feature_a_used,web,free,B,"{""usage_count"": 2}",2024-02-06
30b810f8-0cad-40c9-9373-4668c512120c,21a9c23e-133e-48f3-a2a6-f14228e3e99d,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""DE""}",
cdf5fd3d-98f7-4984-a19e-ba118c7953ad,21a9c23e-133e-48f3-a2a6-f14228e3e99d,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
5c365188-23b1-4e77-917b-3301416d7c66,21a9c23e-133e-48f3-a2a6-f14228e3e99d,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-24
279d4af7-822a-4197-b923-bd6bf4e120b4,21a9c23e-133e-48f3-a2a6-f14228e3e99d,cancel,web,pro,A,"{""reason"": ""other""}",2024-03-26
0b2c0b9d-b2b7-4bb1-bfa0-9d7a8d4125ba,e9f156ee-c699-4d90-8bef-eb4aace69a27,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
7432a894-bf6f-4792-abcf-47e013b0651e,e9f156ee-c699-4d90-8bef-eb4aace69a27,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
77577d0d-83a5-427f-af05-729670ce6ec2,e9f156ee-c699-4d90-8bef-eb4aace69a27,feature_a_used,mobile,free,A,"{""usage_count"": 9}",2024-02-12
6c10376d-6fe9-42f8-bf16-74d281fed3a3,092e0fae-1b00-4337-8b5c-1c6bbe4cfb55,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""CA""}",
0d8e5931-20ed-441f-83bb-5dc12d62c4b8,092e0fae-1b00-4337-8b5c-1c6bbe4cfb55,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-25
92672eb4-85a3-4cdf-b045-1efe0c27b986,092e0fae-1b00-4337-8b5c-1c6bbe4cfb55,feature_a_used,web,free,A,"{""usage_count"": 8}",2024-02-04
4224e05f-ecab-402b-9c21-e4fb07520c37,092e0fae-1b00-4337-8b5c-1c6bbe4cfb55,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-24
62673976-4436-499c-94e5-ea29d61d31d4,8b32d84d-f719-43ef-a0d2-00538c86e590,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
faca9ebd-123e-4183-9256-6f5707fd6e00,8b32d84d-f719-43ef-a0d2-00538c86e590,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-25
b9976556-e3bd-4883-b43f-161de3918ae9,8b32d84d-f719-43ef-a0d2-00538c86e590,feature_a_used,web,free,B,"{""usage_count"": 3}",2024-01-28
40b1c1bd-b7bc-4ad0-8fbb-2f6bcadf36d6,8b32d84d-f719-43ef-a0d2-00538c86e590,feature_b_used,mobile,free,B,"{""usage_count"": 5}",2024-02-07
c0963793-ad68-46f3-9d71-4a012b99bd1f,6efdc97a-6963-4268-8ab8-e34294d36400,signup,web,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
c931416f-b3bb-4294-8a3c-89e4e8a18fb1,6efdc97a-6963-4268-8ab8-e34294d36400,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
0f12e8eb-6a85-44b2-a854-fa1cb294d7c4,a684037d-2e71-4c12-bd11-a00e11f1f199,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
f3a8f281-933f-411a-83f3-df7274d33a74,bdab3c21-6720-49fa-9022-a1d168dc1535,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""GB""}",
cfea26e5-f113-4476-b8ec-d57a07348f8b,bdab3c21-6720-49fa-9022-a1d168dc1535,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-16
274eaa9e-78e9-49a2-8c23-6f848505afe4,bdab3c21-6720-49fa-9022-a1d168dc1535,cancel,mobile,pro,B,"{""reason"": ""value""}",2024-04-29
6bc9ae6d-89bf-462e-a60d-980c5968f943,25cf1720-e17a-4219-a98e-68a629756651,signup,web,free,A,"{""source"": ""sales"", ""country"": ""DE""}",
042bcee8-4803-4696-b97f-9787ad49477d,e1200d55-1a29-4eef-81e9-ca41c95d46a6,signup,web,free,A,"{""source"": ""sales"", ""country"": ""US""}",
4f415f99-cb52-4a4c-b1bd-13e7238a5dd8,24c238e5-3dd0-4113-b4f2-8dc6afe511a8,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
52fd7ed4-f848-44e0-9c94-ca2f1f9be429,e5be2394-e59e-4515-b3f6-dc682a8cdd24,signup,web,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
ef5e396e-015d-4ea7-844b-f332c7ba601c,e5be2394-e59e-4515-b3f6-dc682a8cdd24,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-03
90cfbc52-ad6f-43ab-bf8a-0e15b8141101,e5be2394-e59e-4515-b3f6-dc682a8cdd24,feature_b_used,mobile,free,A,"{""usage_count"": 10}",2024-02-13
84b8c643-a8c0-47b1-aa2c-3dd06ece9469,e5be2394-e59e-4515-b3f6-dc682a8cdd24,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-21
9d12d3ce-6fbb-47c2-b40f-09e449f04252,51600398-1c01-4a7d-a137-f2e786c1ce5a,signup,web,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
664c74ab-b366-43e4-8c53-440f37f21e78,226bc0f7-63a4-48c7-9a89-0394c48465fe,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
8a4a0761-1f45-43c5-8e2b-fc0f0a009ef7,12040cf0-99cc-4e15-8459-65cc45807899,signup,web,free,A,"{""source"": ""organic"", ""country"": ""DE""}",
0689bc12-32aa-457a-a7a9-2140f52b513b,00ed6afc-5dbd-4f09-bb0e-072d01e4c426,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""DE""}",
3662b61e-020a-46e4-aeda-a434ef4bfa5c,00ed6afc-5dbd-4f09-bb0e-072d01e4c426,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
73e7215a-e421-421b-a34b-78eca5722d21,7e411cf8-b4b8-4d65-8ef0-d8695c11a47f,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""GB""}",
d8748d14-e8ae-426b-9124-d5330512c760,e6c2ea83-a661-4b02-a11c-9dab8dd07a58,signup,web,free,A,"{""source"": ""referral"", ""country"": ""DE""}",
7251b975-7e19-4100-be3b-ba19ce9c9ff5,ac686be8-5e1b-4c30-b0a6-c43439a81f55,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""CA""}",
be96cf86-c11e-4dd0-af4f-75fa40d4e6a5,ac686be8-5e1b-4c30-b0a6-c43439a81f55,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-18
cbdc02ab-6799-4b75-b041-d4d524f96cec,ac686be8-5e1b-4c30-b0a6-c43439a81f55,feature_b_used,web,free,B,"{""usage_count"": 7}",2024-01-20
fedba907-41e2-4630-83c8-f845bc377f7a,ac686be8-5e1b-4c30-b0a6-c43439a81f55,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-18
5fb21c5d-5269-4141-b5da-fcd1b2ebdc4a,75463428-7e01-4634-9990-7f268a93aa77,signup,web,free,B,"{""source"": ""organic"", ""country"": ""GB""}",
d7e05c1a-4905-4340-9a0d-806dd59840b6,75463428-7e01-4634-9990-7f268a93aa77,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-18
6f610ec1-eb6f-44d4-bf1a-b6fc1c8d6a2b,c140de25-e205-42ff-8b7d-9df8fcfd876a,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
0d28e0dc-84a6-4d90-982f-ffd98c2a40a3,c140de25-e205-42ff-8b7d-9df8fcfd876a,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
0af84b75-415d-4686-a665-6daee4d040b1,c140de25-e205-42ff-8b7d-9df8fcfd876a,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-24
fd9d8611-8b66-406a-9b48-68dbf5e4da32,44adbdbb-cb1f-49c3-bff1-904d18ae9625,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""US""}",
106c7ce2-5579-4f1c-bd46-241fda5e57fb,44adbdbb-cb1f-49c3-bff1-904d18ae9625,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
a54ede2a-ae3b-49ee-a4e2-65d284e1e74c,44adbdbb-cb1f-49c3-bff1-904d18ae9625,feature_a_used,web,free,A,"{""usage_count"": 8}",2024-02-16
34f33841-2a82-49ab-92e2-7f9f7e266ffd,44adbdbb-cb1f-49c3-bff1-904d18ae9625,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-23
39e4b622-6c3f-4551-b5fd-08c75d2f19f3,44adbdbb-cb1f-49c3-bff1-904d18ae9625,cancel,web,pro,A,"{""reason"": ""other""}",2024-03-29
94a4f6e9-7820-47fc-9e75-05fd85c1a49d,b3bf59e9-3a88-465e-85b6-e06da7ddf8e5,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
7b13d4a9-7ca2-47c3-a672-a805ef949532,b3bf59e9-3a88-465e-85b6-e06da7ddf8e5,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-12
d6734019-7721-4966-a19a-89867bbfc7fd,b3bf59e9-3a88-465e-85b6-e06da7ddf8e5,feature_a_used,web,free,A,"{""usage_count"": 7}",2024-02-24
42e8a3bb-c2a2-4391-a193-35f9197e81b0,d6b7b0ac-c3cd-40bf-aa85-ccc09789fd50,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""IN""}",
3d081cf4-1ca9-4eaa-9097-c3e5162e5d7a,d6b7b0ac-c3cd-40bf-aa85-ccc09789fd50,feature_b_used,mobile,free,A,"{""usage_count"": 2}",2024-02-19
15bcbe15-e8a5-43b1-a1ba-7c222c20d6a7,59a42ee6-f5cd-4972-bd6c-834bfbe17852,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
8d1652b8-ae5d-496f-85fc-40edc1732038,59a42ee6-f5cd-4972-bd6c-834bfbe17852,feature_a_used,web,free,B,"{""usage_count"": 6}",2024-02-16
65e5db24-f28d-409f-aec3-a651e11c84fd,394d4132-b708-4113-ba05-fe505b9d723a,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
0767aebb-699d-42d8-b222-1d774902ef29,394d4132-b708-4113-ba05-fe505b9d723a,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
11bb838e-8da0-445f-8569-9f150f2940fc,394d4132-b708-4113-ba05-fe505b9d723a,feature_b_used,web,free,A,"{""usage_count"": 10}",2024-02-09
2884f524-eb4a-4056-81c1-40c7fe1b5fe4,7635ff1c-8bfe-405c-9fd6-5d66b821e1a9,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
35a7a9b0-75ce-41c5-896a-139e9cb5c354,7635ff1c-8bfe-405c-9fd6-5d66b821e1a9,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-14
c8d2025f-1a1f-4d61-8df0-86d7367ac60d,7635ff1c-8bfe-405c-9fd6-5d66b821e1a9,feature_a_used,web,free,A,"{""usage_count"": 6}",2024-02-17
0f73ac40-4a14-4188-b9d8-4adf60ab2418,4f7c8b3c-0682-4a23-9f1a-f7ce64dd2883,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
490f7662-bc8a-4274-9643-4fd1409d5e13,a5986dcc-b185-4542-9510-f5503a01e783,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""GB""}",
3386d1e8-aaa5-4a12-8aba-1dd500774b58,e01888ff-13ce-4d96-a4f4-f26169faf79a,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""CA""}",
272ef312-d53e-4175-91ee-47bb1a315121,e01888ff-13ce-4d96-a4f4-f26169faf79a,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
9a8793d3-fe5b-421c-ab9c-f585566728fa,e01888ff-13ce-4d96-a4f4-f26169faf79a,feature_b_used,mobile,free,A,"{""usage_count"": 4}",2024-02-09
3463ed1a-626f-4b6a-9f2c-b98ce4fcde83,cb6eb30b-c092-453c-9a28-e97157a7106c,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
62105a1f-ab1b-41f5-b9dd-0c6cdb72fc6b,419ee60a-7b37-473b-a929-222dfecc51c7,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
68dc25ef-b8ac-4ade-8f66-615265e00b7d,419ee60a-7b37-473b-a929-222dfecc51c7,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-24
4ad2c258-4a1b-4282-911f-00a1c80ef29d,419ee60a-7b37-473b-a929-222dfecc51c7,feature_a_used,mobile,free,B,"{""usage_count"": 8}",2024-01-30
d4f13345-1184-4825-9079-c4729c9cedc9,21f05420-22f5-473f-a6fb-c3a878433275,signup,web,free,B,"{""source"": ""organic"", ""country"": ""GB""}",
dcd0275c-a999-4eb0-9919-27b1966377ca,0699f81c-53b4-4534-aece-d405d87eea20,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
c4659807-d752-429f-a857-396055c08790,0699f81c-53b4-4534-aece-d405d87eea20,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-04
b85d327d-ce47-41c1-bd3d-2a3034b12deb,3bc2966a-7b94-4ab1-8e31-3d4d0745ae58,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""DE""}",
9378d48c-9f4b-42cf-b63e-28fb13cf17e1,d659fb40-51f1-49f0-922f-8e080aa33407,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""CA""}",
36cfebcb-0439-4011-b43d-d6a799b39cae,d659fb40-51f1-49f0-922f-8e080aa33407,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-21
4394eb3f-65c5-4dc7-820a-86a81bd9c04d,d659fb40-51f1-49f0-922f-8e080aa33407,feature_b_used,web,free,B,"{""usage_count"": 5}",2024-03-06
1c629761-2542-4a9b-b7b7-6daed0bac2af,cd992c48-a632-4610-bb37-c09a46825325,signup,web,free,B,"{""source"": ""sales"", ""country"": ""US""}",
a2eb14b6-bb3b-49a2-b833-d75794d23734,cd992c48-a632-4610-bb37-c09a46825325,feature_b_used,web,free,B,"{""usage_count"": 8}",2024-02-16
d77d08a2-0d79-4863-a9a1-f7c683bf181d,7c03fb42-59c9-49da-8048-d8eccc0ea504,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""US""}",
0156571c-4329-4a2d-8e63-e19fb0eb599d,9a66a26b-90d6-4138-81a9-ac01f0148edd,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
c2dbf3b4-ae1f-404d-85f8-1e883c2f227b,69f824ce-1f14-49d1-8d7b-e91483ed782d,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
8e079cbf-65a2-4458-becc-c1e9c9096756,69f824ce-1f14-49d1-8d7b-e91483ed782d,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-30
79a8372f-b5ab-4ce6-a7ff-1803d2909b26,69f824ce-1f14-49d1-8d7b-e91483ed782d,feature_b_used,mobile,free,A,"{""usage_count"": 7}",2024-02-08
9f8b3795-875f-45a7-bf3a-789d0c2ccd93,732bb2e1-3481-4aa2-a156-2ebd55bc3978,signup,web,free,A,"{""source"": ""sales"", ""country"": ""US""}",
c3bd6286-f950-4c08-bfae-4cc8ce137ebd,732bb2e1-3481-4aa2-a156-2ebd55bc3978,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
b5682a38-b221-49cf-b9f6-af376e61dbad,8aa05ac9-d3e0-4b84-be83-d30ff317bedd,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""IN""}",
d83dc147-24b7-4321-9c59-f5171fe231b3,8aa05ac9-d3e0-4b84-be83-d30ff317bedd,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-28
16784c6c-0fc9-450f-b431-8605f2b20dab,8aa05ac9-d3e0-4b84-be83-d30ff317bedd,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-04
f92a66b7-5441-4753-b98c-db371eb0821b,422f6d6e-caa2-4ec0-8c06-013efd97def6,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
e70d795d-55c7-4272-a638-aeb659123de1,422f6d6e-caa2-4ec0-8c06-013efd97def6,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-27
39ac33ad-598d-415e-8ad7-1afecb61eeaf,dd7c294f-7ab2-43ca-b254-5d909e9faebb,signup,web,free,B,"{""source"": ""referral"", ""country"": ""CA""}",
a1e3620c-369f-4dc2-97ab-886616a750a3,dd7c294f-7ab2-43ca-b254-5d909e9faebb,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
28adf02e-0948-45bc-b2be-fdb158901d21,74c8b376-21ce-43f7-9c1d-ef51cc447c5c,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""US""}",
b21cd5b5-46f5-4bc0-acef-45db2d66ef99,376c2cdd-a6f5-49d1-a6eb-a9080ccb6514,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""CA""}",
7bc42d74-a3f3-40a5-b5e5-8ec58fdd1aa3,376c2cdd-a6f5-49d1-a6eb-a9080ccb6514,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-28
3243784c-bf5a-47d2-9a26-d6761b7192ca,6669a38d-845b-4d85-8405-530bb081b636,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
85018e00-6497-49d0-87c0-36cbc4e3fdb6,6669a38d-845b-4d85-8405-530bb081b636,feature_a_used,mobile,free,A,"{""usage_count"": 7}",2024-02-02
f40c165d-2302-466c-9ef1-507fe831288a,6669a38d-845b-4d85-8405-530bb081b636,feature_b_used,web,free,A,"{""usage_count"": 10}",2024-02-15
23e1b41e-fc34-4998-abe5-99ab6d66e33f,97da5bbc-df14-4bc3-817d-9938ccef43ba,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""US""}",
4e68e22f-d710-4fe5-8d5b-a07aae8822cf,97da5bbc-df14-4bc3-817d-9938ccef43ba,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-31
75d3cc10-60f7-4171-857d-b1b28d879b94,97da5bbc-df14-4bc3-817d-9938ccef43ba,cancel,mobile,pro,B,"{""reason"": ""value""}",2024-03-06
954e23cd-7dc9-4dda-9c4e-90dfa0d93e33,d5ee2327-bc70-4803-8b99-4ef8fadc4512,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""DE""}",
812d4b02-3dc0-4e14-b23f-30642419e98d,d5ee2327-bc70-4803-8b99-4ef8fadc4512,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-24
11727409-b9b3-49fd-86be-1be0453258d3,238b8f8b-6b2a-4be0-be3c-f2170b0fab02,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
559bff92-9a37-42f2-936d-2af2d537e79d,4aefd438-7673-4f58-a676-a8922803854a,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
7decc4a1-80c4-4f31-93ce-51fc0ebfc070,909e0d35-4c00-4d2a-8e3c-490792e827a4,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
098e7dcd-0fea-48b3-a2e5-9cf7a99a3b6f,909e0d35-4c00-4d2a-8e3c-490792e827a4,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-28
fae76a26-6ae9-4710-aaeb-e59ec9024fa6,909e0d35-4c00-4d2a-8e3c-490792e827a4,feature_b_used,mobile,free,B,"{""usage_count"": 2}",2024-02-09
add040ee-341d-4f63-b874-c7d8df828d12,d175c9a4-73fd-4eed-89c7-bb92e9685234,signup,web,free,A,"{""source"": ""sales"", ""country"": ""DE""}",
1ecdafac-30b0-4e0c-9fa2-3e3dbd6cafca,d175c9a4-73fd-4eed-89c7-bb92e9685234,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-02
e6c6ad65-f60a-45c0-a2b8-acd71c6409b0,ad3038de-af50-4f8f-ace2-bc01765692c5,signup,web,free,A,"{""source"": ""referral"", ""country"": ""CA""}",
7363d51a-8509-463d-bc94-d8ee55b364ee,ad3038de-af50-4f8f-ace2-bc01765692c5,cancel,web,pro,A,"{""reason"": ""value""}",2024-04-29
bf97dae4-6d96-4a56-89ae-44bc5565085b,e5ea6894-53a8-4de3-8dcb-3f414ffa348e,signup,web,free,A,"{""source"": ""referral"", ""country"": ""CA""}",
bc9eec8d-171e-4311-95a1-b75274722e60,3944426f-e9f5-42b7-8cc6-a570c1260dbb,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""DE""}",
059d6d3a-0e99-436d-9a4a-c790faefcd99,3944426f-e9f5-42b7-8cc6-a570c1260dbb,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-24
bc2d9310-00e3-4032-a92a-d0fc594a2f53,188db693-e234-40fe-918e-33fe2e7a15d5,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
7f8bb6fc-6e22-4602-ab06-291b26bbdf6f,6fe2256d-f8fc-4d30-b49b-e91fc59be05b,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
7026734f-e785-4ce6-badc-28338a559cc0,6fe2256d-f8fc-4d30-b49b-e91fc59be05b,feature_b_used,mobile,free,B,"{""usage_count"": 10}",2024-02-08
c90eacf4-bb99-4595-bdfd-59421bd93f73,5ddb79be-80c2-4246-a6e5-41cc76d382ac,signup,web,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
25ffe556-352c-47e8-be50-80883a572ba0,5ddb79be-80c2-4246-a6e5-41cc76d382ac,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
3b75d411-2865-4bdb-a0e0-930c0954e29a,0b3d9fb9-3dba-431e-ab9d-7191e13e392d,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
d3804d85-0237-4b68-8b7f-467b3f28928e,0b3d9fb9-3dba-431e-ab9d-7191e13e392d,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
dd69bc3d-57a4-466a-86a0-b7d02d6ccc04,24b7226c-fccd-4713-b13f-4dceed741099,signup,web,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
73b8c765-75b8-45b8-bd9f-16299f308b93,24b7226c-fccd-4713-b13f-4dceed741099,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
b58a937e-13d4-41bf-ad55-2aa60cef1744,5684e0a9-9823-4fe2-8abe-4fd193994ff7,signup,web,free,B,"{""source"": ""referral"", ""country"": ""IN""}",
4a7239cb-e54f-42cb-a2f4-45924f401342,5684e0a9-9823-4fe2-8abe-4fd193994ff7,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
9764ee73-768c-476d-910d-d5940850dd1e,5684e0a9-9823-4fe2-8abe-4fd193994ff7,feature_b_used,web,free,B,"{""usage_count"": 3}",2024-02-12
94c01eee-37d4-44a5-ac6c-bc478283b75d,502f59a6-39e7-4f1a-8baa-b0195c9a90d2,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""IN""}",
91f7ae07-8bce-45ae-b4c4-88aa273f7c90,502f59a6-39e7-4f1a-8baa-b0195c9a90d2,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-03
7edf21e9-7cc5-4458-aed2-428861ee1e58,502f59a6-39e7-4f1a-8baa-b0195c9a90d2,feature_b_used,mobile,free,B,"{""usage_count"": 5}",2024-02-10
c3bee3c4-d137-4684-87ab-8ca253ca9a94,66d3fda5-dc4e-47d2-8a1e-0a19d12d1adf,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""DE""}",
8ba35985-68fd-442b-91cc-8461c7d63314,5df0a7c9-4ecf-4d1e-b05e-6ddc94995684,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
52f25295-9e89-450d-b830-5b497cdad61e,08ce12c9-fc03-460b-a307-c0d9c99cc8b3,signup,web,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
114071cc-77ae-4647-8c0e-dd2284bcf02e,08ce12c9-fc03-460b-a307-c0d9c99cc8b3,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-06
3e9f6c0e-d5d5-4d02-8cfc-fd149d01ab9c,08ce12c9-fc03-460b-a307-c0d9c99cc8b3,feature_a_used,web,free,B,"{""usage_count"": 2}",2024-02-09
e76821a9-a15f-4547-bebd-251b31b4447c,94837ba4-b451-40dc-9dfe-f3aa0c1a393b,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
e79566a2-7178-4c78-ae0b-87837f12605f,94837ba4-b451-40dc-9dfe-f3aa0c1a393b,feature_a_used,web,free,B,"{""usage_count"": 1}",2024-02-12
62e703e2-2e6a-4619-bc8c-e07111e19fc0,94837ba4-b451-40dc-9dfe-f3aa0c1a393b,cancel,mobile,pro,B,"{""reason"": ""other""}",2024-04-04
6f36af34-096d-496d-ab3b-f59d18960169,6e4c4faf-1aed-4241-ae20-19e57c631b79,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
846f02e3-1fb0-4994-9570-168371ee43ab,6e4c4faf-1aed-4241-ae20-19e57c631b79,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-05
4c3040cf-d6ac-467e-a1fe-97771d0ef177,dc29c04b-433d-4921-9a9b-50bd6c229a4b,signup,mobile,free,A,"{""source"": ""referral"", ""country"": ""DE""}",
2d937a1c-aeba-4d65-9b82-c433a5082c2c,c8c98a9f-9fc0-493f-b194-a9b4b6a12fe4,signup,web,free,B,"{""source"": ""organic"", ""country"": ""GB""}",
add7333e-6a37-4b9e-9a48-1f3dc6c0cb71,c8c98a9f-9fc0-493f-b194-a9b4b6a12fe4,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
3ff04881-5a86-4374-89e1-af2f2e2a944c,c8c98a9f-9fc0-493f-b194-a9b4b6a12fe4,feature_b_used,web,free,B,"{""usage_count"": 7}",2024-02-11
89d59ac7-c1f9-4d8e-8e63-3ef3041915b7,6409bc1e-e000-4a44-8fdd-996cdcf4bb28,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
5688103e-474e-4cc0-a6d1-e689f9d46b03,6409bc1e-e000-4a44-8fdd-996cdcf4bb28,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-30
433d185c-5a80-49b5-ad89-802d8ac32189,6409bc1e-e000-4a44-8fdd-996cdcf4bb28,feature_a_used,mobile,free,B,"{""usage_count"": 9}",2024-02-07
715be495-e422-4194-9433-950d09619c3d,6409bc1e-e000-4a44-8fdd-996cdcf4bb28,cancel,mobile,pro,B,"{""reason"": ""other""}",2024-05-04
3a2d3789-0549-4d21-abdc-8335bbb9401a,080b1976-320a-4084-a903-745aa2867d3c,signup,web,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
1cbea45f-52b6-40b5-a918-2f0bcfc0d6dc,080b1976-320a-4084-a903-745aa2867d3c,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-28
